"Actual","Forecast","Error","R2_01","RMSE_01","MAE_01","NRMSE_01"
71,115.540327380952,-44.5403273809524,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
147,107.727083333333,39.2729166666667,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
180,118.518098958333,61.4819010416667,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
92,41.5091145833333,50.4908854166667,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
28,60.505078125,-32.505078125,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
11,48.8697916666667,-37.8697916666667,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
33,29.2256510416667,3.77434895833333,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
61,55.2505208333333,5.74947916666667,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
148,173.561067708333,-25.5610677083334,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
160,168.156770833333,-8.15677083333327,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
191,172.440383184524,18.5596168154761,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
239,180.156901041667,58.8430989583334,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
311,209.771875,101.228125,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
358,253.991927083333,104.008072916667,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
375,233.17421875,141.82578125,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
458,318.915755208333,139.084244791667,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
460,336.922395833333,123.077604166667,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
423,322.9609375,100.0390625,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
317,347.232291666667,-30.2322916666668,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
231,271.950911458333,-40.9509114583333,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
246,137.300520833333,108.699479166667,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
212,168.698567708333,43.3014322916667,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
190,164.706510416667,25.2934895833333,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
190,108.864453125,81.135546875,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
156,197.864713541667,-41.8647135416667,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
108,181.691796875,-73.691796875,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
71,130.000911458333,-59.0009114583333,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
49,88.9932291666667,-39.9932291666667,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
47,55.480859375,-8.48085937499999,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
65,58.4450520833333,6.55494791666668,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
135,70.5787760416667,64.4212239583333,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
401,216.879036458333,184.120963541667,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
617,595.0609375,21.9390625000001,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
343,294.846614583333,48.1533854166667,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
274,323.007682291667,-49.0076822916668,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
343,314.479296875,28.520703125,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
388,331.131380208333,56.8686197916667,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
375,352.572916666667,22.4270833333334,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
450,368.838671875,81.161328125,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
463,409.054166666667,53.9458333333333,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
574,458.570182291667,115.429817708333,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
631,516.563020833333,114.436979166667,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
854,537.543619791667,316.456380208333,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
568,385.563932291667,182.436067708333,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
427,298.684375,128.315625,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
396,280.942447916667,115.057552083333,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
414,332.865104166667,81.1348958333333,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
284,281.034765625,2.96523437500002,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
218,185.836197916667,32.1638020833334,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
229,183.849479166667,45.1505208333334,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
176,125.060026041667,50.9399739583333,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
149,100.681380208333,48.3186197916667,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
93,73.9528645833333,19.0471354166667,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
55,85.8032552083333,-30.8032552083333,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
71,113.436476934524,-42.4364769345238,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
159,288.271875,-129.271875,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
306,600.691536458333,-294.691536458333,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
329,350.055078125,-21.055078125,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
354,352.37890625,1.62109374999994,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
431,516.998177083333,-85.9981770833334,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
605,480.388802083333,124.611197916667,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
771,567.554036458333,203.445963541667,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
1025,679.328645833334,345.671354166666,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
1238,800.045442708333,437.954557291667,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
1285,984.933723958333,300.066276041667,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
1197,1031.89375,165.10625,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
920,1065.64986979167,-145.649869791667,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
630,957.787109375,-327.787109375,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
631,578.791536458333,52.2084635416668,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
588,575.418880208333,12.5811197916667,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
516,615.417317708333,-99.4173177083334,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
215,574.993229166667,-359.993229166667,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
161,301.14140625,-140.14140625,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
118,225.500390625,-107.500390625,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
95,161.084244791667,-66.0842447916667,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
90,117.745442708333,-27.7454427083333,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
34,98.811328125,-64.811328125,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
15,61.4270833333333,-46.4270833333333,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
20,72.1171875,-52.1171875,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
23,81.2114583333333,-58.2114583333333,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
70,267.934765625,-197.934765625,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
157,147.940364583333,9.05963541666668,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
239,295.531901041667,-56.5319010416667,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
273,309.445833333333,-36.4458333333333,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
358,489.619921875,-131.619921875,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
429,491.62109375,-62.62109375,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
475,621.55859375,-146.55859375,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
468,596.382161458333,-128.382161458333,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
396,493.343229166666,-97.3432291666664,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
492,529.880078125,-37.8800781250001,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
436,662.882552083333,-226.882552083333,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
289,506.401041666667,-217.401041666667,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
26,458.329036458333,-432.329036458333,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
7,273.471744791667,-266.471744791667,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
8,150.204166666667,-142.204166666667,0.804279620340819,296.667760458679,200.180661386833,34.4189936236866
