"Actual","Forecast","Error","R2_07","RMSE_07","MAE_07","NRMSE_07"
0.75,1.18622315705128,-0.436223157051282,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
0.47,0.967546464317656,-0.497546464317656,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
0.24,0.581685135420735,-0.341685135420735,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
0.06,0.363111232209402,-0.303111232209402,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
0,0.0615098299238634,-0.0615098299238634,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
0,0.20310116498364,-0.20310116498364,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
0.24,0.250391564677491,-0.0103915646774905,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
0.8,0.488824277935606,0.311175722064394,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
1.11,0.842998046875,0.267001953125,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
1.57,1.09419401041667,0.475805989583333,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
1.87,1.34180084325397,0.528199156746032,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
1.81,1.35900065104167,0.450999348958333,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
1.43,1.20456217623079,0.225437823769209,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
0.97,0.81025263648282,0.15974736351718,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
0.36,0.389320322779741,-0.0293203227797408,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
0.02,0.0424068769496144,-0.0224068769496144,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
0,0.0210971035362554,-0.0210971035362554,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
0.29,0.895526173064016,-0.605526173064016,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
0.75,0.608908690038515,0.141091309961485,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
0.5,0.818326074660634,-0.318326074660634,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
0.73,0.8489375,-0.1189375,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
1.21,0.887848129734849,0.322151870265151,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
1.38,1.25673958333333,0.123260416666666,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
1.4,1.14105306672494,0.258946933275058,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
0.86,0.702916453125988,0.157083546874012,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
0.37,0.313210017302563,0.0567899826974369,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
0.02,0.17402999634965,-0.15402999634965,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
0.01,0.0311787106934015,-0.0211787106934015,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
0.54,0.472843330729352,0.0671566692706483,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
1.41,0.562986877310896,0.847013122689104,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
1.89,0.981742596726191,0.908257403273809,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
1.99,0.928262419030112,1.06173758096989,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
2.06,1.35781770833333,0.702182291666666,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
2.07,1.7352061229112,0.334793877088799,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
1.35,1.45105051187841,-0.10105051187841,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
0.84,0.862483880520902,-0.022483880520902,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
0.31,0.39239979400993,-0.0823997940099296,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
0.02,0.043902974480171,-0.023902974480171,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
0,0.0442302920553706,-0.0442302920553706,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
0.05,0.371840844826826,-0.321840844826826,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
0.16,0.488694811698718,-0.328694811698718,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
0.28,0.547678385416667,-0.267678385416667,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
0.3,0.546041108630953,-0.246041108630953,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
0.38,0.458712540064103,-0.0787125400641026,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
0.33,0.651009114583333,-0.321009114583333,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
0.24,0.617321614583333,-0.377321614583333,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
0.13,0.267100446428571,-0.137100446428571,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
0.03,0.154116883116883,-0.124116883116883,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
0,0.132744335911879,-0.132744335911879,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
0,0.228673433224287,-0.228673433224287,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
0.02,0.373462349964024,-0.353462349964024,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
0.1,0.5787890625,-0.4787890625,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
0.16,0.427042410714285,-0.267042410714285,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
0.18,0.56940234375,-0.38940234375,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
0.21,0.669536458333333,-0.459536458333333,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
0.16,0.416157755005411,-0.256157755005411,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
0.12,0.375068576388889,-0.255068576388889,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
0.06,0.259826171875,-0.199826171875,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
0.02,0.229549699047351,-0.209549699047351,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
0,0.100736698998792,-0.100736698998792,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
0,0.0844531369740179,-0.0844531369740179,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
0,0.312108128297484,-0.312108128297484,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
0.08,0.492097098214286,-0.412097098214286,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
0.24,0.593903645833334,-0.353903645833334,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
0.7,0.761510416666666,-0.0615104166666665,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
0.35,0.668951822916666,-0.318951822916666,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
0.23,0.803447172619048,-0.573447172619048,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
0.16,0.503223214285714,-0.343223214285714,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
0.11,0.353894501445152,-0.243894501445152,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
0.03,0.33201179940286,-0.30201179940286,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
0,0.197973602287746,-0.197973602287746,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
0,0.0762894228805569,-0.0762894228805569,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
0.22,0.227569139082636,-0.00756913908263618,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
0.86,0.639693412019565,0.220306587980435,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
1.62,0.855541332799145,0.764458667200855,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
1.74,1.14837056365283,0.591629436347167,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
1.84,1.12582118055556,0.714178819444444,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
1.76,1.17456688596491,0.585433114035087,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
1.31,1.02762417780755,0.282375822192454,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
0.87,0.727490512986229,0.142509487013771,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
0.34,0.294087745668739,0.0459122543312615,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
0.02,0.0737206747641162,-0.0537206747641162,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
0.01,0.0292212265212478,-0.0192212265212478,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
0.38,0.333811912890247,0.0461880871097529,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
0.99,0.5122578125,0.4777421875,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
1.64,0.765203776041666,0.874796223958333,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
1.85,0.743264322916667,1.10673567708333,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
2.07,1.09314360119048,0.976856398809524,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
1.91,1.43553901198815,0.474460988011853,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
1.54,1.45707822300287,0.0829217769971304,0.813122021078813,0.530902799972427,0.403619428063508,38.5489221245533
