"Actual","Forecast","Error","R2_12","RMSE_12","MAE_12","NRMSE_12"
239,182.268973214286,56.7310267857142,0.711700355770455,359.776089634443,246.572992101931,41.7043195827566
311,196.988541666667,114.011458333333,0.711700355770455,359.776089634443,246.572992101931,41.7043195827566
358,225.639713541667,132.360286458333,0.711700355770455,359.776089634443,246.572992101931,41.7043195827566
375,160.76171875,214.23828125,0.711700355770455,359.776089634443,246.572992101931,41.7043195827566
458,215.096223958333,242.903776041667,0.711700355770455,359.776089634443,246.572992101931,41.7043195827566
460,214.321484375,245.678515625,0.711700355770455,359.776089634443,246.572992101931,41.7043195827566
423,216.664322916667,206.335677083333,0.711700355770455,359.776089634443,246.572992101931,41.7043195827566
317,226.737760416667,90.2622395833334,0.711700355770455,359.776089634443,246.572992101931,41.7043195827566
231,190.669010416667,40.3309895833333,0.711700355770455,359.776089634443,246.572992101931,41.7043195827566
246,142.220182291667,103.779817708333,0.711700355770455,359.776089634443,246.572992101931,41.7043195827566
212,124.397135416667,87.6028645833333,0.711700355770455,359.776089634443,246.572992101931,41.7043195827566
190,113.931380208333,76.0686197916667,0.711700355770455,359.776089634443,246.572992101931,41.7043195827566
190,80.6680989583333,109.331901041667,0.711700355770455,359.776089634443,246.572992101931,41.7043195827566
156,186.856119791667,-30.8561197916667,0.711700355770455,359.776089634443,246.572992101931,41.7043195827566
108,181.349739583333,-73.3497395833334,0.711700355770455,359.776089634443,246.572992101931,41.7043195827566
71,121.310286458333,-50.3102864583333,0.711700355770455,359.776089634443,246.572992101931,41.7043195827566
49,83.6184895833333,-34.6184895833333,0.711700355770455,359.776089634443,246.572992101931,41.7043195827566
47,65.740625,-18.740625,0.711700355770455,359.776089634443,246.572992101931,41.7043195827566
65,70.2748697916667,-5.27486979166666,0.711700355770455,359.776089634443,246.572992101931,41.7043195827566
135,85.9415364583333,49.0584635416667,0.711700355770455,359.776089634443,246.572992101931,41.7043195827566
401,221.433723958333,179.566276041667,0.711700355770455,359.776089634443,246.572992101931,41.7043195827566
617,607.301432291667,9.69856770833337,0.711700355770455,359.776089634443,246.572992101931,41.7043195827566
343,272.445833333333,70.5541666666666,0.711700355770455,359.776089634443,246.572992101931,41.7043195827566
274,292.263151041667,-18.2631510416666,0.711700355770455,359.776089634443,246.572992101931,41.7043195827566
343,296.850651041667,46.1493489583333,0.711700355770455,359.776089634443,246.572992101931,41.7043195827566
388,341.074088541667,46.9259114583335,0.711700355770455,359.776089634443,246.572992101931,41.7043195827566
375,332.182942708333,42.8170572916667,0.711700355770455,359.776089634443,246.572992101931,41.7043195827566
450,347.272786458333,102.727213541667,0.711700355770455,359.776089634443,246.572992101931,41.7043195827566
463,389.612630208333,73.3873697916667,0.711700355770455,359.776089634443,246.572992101931,41.7043195827566
574,450.14921875,123.85078125,0.711700355770455,359.776089634443,246.572992101931,41.7043195827566
631,458.082291666667,172.917708333333,0.711700355770455,359.776089634443,246.572992101931,41.7043195827566
854,451.384635416667,402.615364583333,0.711700355770455,359.776089634443,246.572992101931,41.7043195827566
568,333.017317708333,234.982682291667,0.711700355770455,359.776089634443,246.572992101931,41.7043195827566
427,282.255598958333,144.744401041667,0.711700355770455,359.776089634443,246.572992101931,41.7043195827566
396,270.884765625,125.115234375,0.711700355770455,359.776089634443,246.572992101931,41.7043195827566
414,261.881770833333,152.118229166667,0.711700355770455,359.776089634443,246.572992101931,41.7043195827566
284,231.441796875,52.558203125,0.711700355770455,359.776089634443,246.572992101931,41.7043195827566
218,151.104947916667,66.8950520833333,0.711700355770455,359.776089634443,246.572992101931,41.7043195827566
229,148.679166666667,80.3208333333333,0.711700355770455,359.776089634443,246.572992101931,41.7043195827566
176,120.688020833333,55.3119791666667,0.711700355770455,359.776089634443,246.572992101931,41.7043195827566
149,88.1627604166667,60.8372395833333,0.711700355770455,359.776089634443,246.572992101931,41.7043195827566
93,61.4321614583333,31.5678385416667,0.711700355770455,359.776089634443,246.572992101931,41.7043195827566
55,71.2428385416667,-16.2428385416667,0.711700355770455,359.776089634443,246.572992101931,41.7043195827566
71,93.5755208333333,-22.5755208333333,0.711700355770455,359.776089634443,246.572992101931,41.7043195827566
159,266.712760416667,-107.712760416667,0.711700355770455,359.776089634443,246.572992101931,41.7043195827566
306,613.409375,-307.409375,0.711700355770455,359.776089634443,246.572992101931,41.7043195827566
329,342.313411458333,-13.3134114583333,0.711700355770455,359.776089634443,246.572992101931,41.7043195827566
354,364.505598958333,-10.5055989583333,0.711700355770455,359.776089634443,246.572992101931,41.7043195827566
431,557.958984375,-126.958984375,0.711700355770455,359.776089634443,246.572992101931,41.7043195827566
605,515.014713541667,89.9852864583331,0.711700355770455,359.776089634443,246.572992101931,41.7043195827566
771,569.130338541667,201.869661458333,0.711700355770455,359.776089634443,246.572992101931,41.7043195827566
1025,636.814973958333,388.185026041667,0.711700355770455,359.776089634443,246.572992101931,41.7043195827566
1238,673.213932291667,564.786067708333,0.711700355770455,359.776089634443,246.572992101931,41.7043195827566
1285,706.348307291667,578.651692708333,0.711700355770455,359.776089634443,246.572992101931,41.7043195827566
1197,747.485807291667,449.514192708333,0.711700355770455,359.776089634443,246.572992101931,41.7043195827566
920,785.681380208333,134.318619791667,0.711700355770455,359.776089634443,246.572992101931,41.7043195827566
630,745.9921875,-115.9921875,0.711700355770455,359.776089634443,246.572992101931,41.7043195827566
631,571.173567708333,59.8264322916667,0.711700355770455,359.776089634443,246.572992101931,41.7043195827566
588,532.601041666667,55.3989583333334,0.711700355770455,359.776089634443,246.572992101931,41.7043195827566
516,549.155989583333,-33.1559895833334,0.711700355770455,359.776089634443,246.572992101931,41.7043195827566
215,580.803776041667,-365.803776041667,0.711700355770455,359.776089634443,246.572992101931,41.7043195827566
161,342.899609375,-181.899609375,0.711700355770455,359.776089634443,246.572992101931,41.7043195827566
118,287.748046875,-169.748046875,0.711700355770455,359.776089634443,246.572992101931,41.7043195827566
95,248.996744791667,-153.996744791667,0.711700355770455,359.776089634443,246.572992101931,41.7043195827566
90,174.306901041667,-84.3069010416667,0.711700355770455,359.776089634443,246.572992101931,41.7043195827566
34,157.406770833333,-123.406770833333,0.711700355770455,359.776089634443,246.572992101931,41.7043195827566
15,122.037239583333,-107.037239583333,0.711700355770455,359.776089634443,246.572992101931,41.7043195827566
20,144.865625,-124.865625,0.711700355770455,359.776089634443,246.572992101931,41.7043195827566
23,133.132552083333,-110.132552083333,0.711700355770455,359.776089634443,246.572992101931,41.7043195827566
70,427.641666666667,-357.641666666667,0.711700355770455,359.776089634443,246.572992101931,41.7043195827566
157,280.39296875,-123.39296875,0.711700355770455,359.776089634443,246.572992101931,41.7043195827566
239,353.966927083333,-114.966927083333,0.711700355770455,359.776089634443,246.572992101931,41.7043195827566
273,392.295442708333,-119.295442708333,0.711700355770455,359.776089634443,246.572992101931,41.7043195827566
358,558.512890625,-200.512890625,0.711700355770455,359.776089634443,246.572992101931,41.7043195827566
429,573.330989583333,-144.330989583333,0.711700355770455,359.776089634443,246.572992101931,41.7043195827566
475,680.822135416666,-205.822135416666,0.711700355770455,359.776089634443,246.572992101931,41.7043195827566
468,652.886588541666,-184.886588541666,0.711700355770455,359.776089634443,246.572992101931,41.7043195827566
396,662.521744791667,-266.521744791667,0.711700355770455,359.776089634443,246.572992101931,41.7043195827566
