"Actual","Forecast","Error","R2_10","RMSE_10","MAE_10","NRMSE_10"
0.06,0.589388443587662,-0.529388443587662,0.389478606058007,0.806425477039236,0.635250182660629,58.5604876704313
0,0.521684540719697,-0.521684540719697,0.389478606058007,0.806425477039236,0.635250182660629,58.5604876704313
0,0.24823828125,-0.24823828125,0.389478606058007,0.806425477039236,0.635250182660629,58.5604876704313
0.24,0.260098307291667,-0.0200983072916666,0.389478606058007,0.806425477039236,0.635250182660629,58.5604876704313
0.8,0.219135416666667,0.580864583333333,0.389478606058007,0.806425477039236,0.635250182660629,58.5604876704313
1.11,0.568240885416667,0.541759114583333,0.389478606058007,0.806425477039236,0.635250182660629,58.5604876704313
1.57,1.05977994791667,0.510220052083333,0.389478606058007,0.806425477039236,0.635250182660629,58.5604876704313
1.87,0.869459635416667,1.00054036458333,0.389478606058007,0.806425477039236,0.635250182660629,58.5604876704313
1.81,0.671997395833334,1.13800260416667,0.389478606058007,0.806425477039236,0.635250182660629,58.5604876704313
1.43,0.583690222537879,0.846309777462121,0.389478606058007,0.806425477039236,0.635250182660629,58.5604876704313
0.97,0.570768939393939,0.399231060606061,0.389478606058007,0.806425477039236,0.635250182660629,58.5604876704313
0.36,0.459605446203102,-0.0996054462031024,0.389478606058007,0.806425477039236,0.635250182660629,58.5604876704313
0.02,0.41365009469697,-0.39365009469697,0.389478606058007,0.806425477039236,0.635250182660629,58.5604876704313
0,0.199298177083333,-0.199298177083333,0.389478606058007,0.806425477039236,0.635250182660629,58.5604876704313
0.29,0.311048177083333,-0.0210481770833331,0.389478606058007,0.806425477039236,0.635250182660629,58.5604876704313
0.75,0.457065104166666,0.292934895833334,0.389478606058007,0.806425477039236,0.635250182660629,58.5604876704313
0.5,0.566313802083333,-0.0663138020833332,0.389478606058007,0.806425477039236,0.635250182660629,58.5604876704313
0.73,0.685928385416667,0.0440716145833334,0.389478606058007,0.806425477039236,0.635250182660629,58.5604876704313
1.21,0.674801897321429,0.535198102678571,0.389478606058007,0.806425477039236,0.635250182660629,58.5604876704313
1.38,1.51101915922619,-0.13101915922619,0.389478606058007,0.806425477039236,0.635250182660629,58.5604876704313
1.4,1.50399443655303,-0.103994436553031,0.389478606058007,0.806425477039236,0.635250182660629,58.5604876704313
0.86,1.21686228354978,-0.356862283549784,0.389478606058007,0.806425477039236,0.635250182660629,58.5604876704313
0.37,0.947444120332792,-0.577444120332792,0.389478606058007,0.806425477039236,0.635250182660629,58.5604876704313
0.02,0.610769649621212,-0.590769649621212,0.389478606058007,0.806425477039236,0.635250182660629,58.5604876704313
0.01,0.480152715773809,-0.470152715773809,0.389478606058007,0.806425477039236,0.635250182660629,58.5604876704313
0.54,0.35081640625,0.18918359375,0.389478606058007,0.806425477039236,0.635250182660629,58.5604876704313
1.41,0.429122581845238,0.980877418154762,0.389478606058007,0.806425477039236,0.635250182660629,58.5604876704313
1.89,0.503041480654762,1.38695851934524,0.389478606058007,0.806425477039236,0.635250182660629,58.5604876704313
1.99,0.921149739583333,1.06885026041667,0.389478606058007,0.806425477039236,0.635250182660629,58.5604876704313
2.06,1.04009895833333,1.01990104166667,0.389478606058007,0.806425477039236,0.635250182660629,58.5604876704313
2.07,0.93391796875,1.13608203125,0.389478606058007,0.806425477039236,0.635250182660629,58.5604876704313
1.35,0.900086647727273,0.449913352272727,0.389478606058007,0.806425477039236,0.635250182660629,58.5604876704313
0.84,0.953770517676768,-0.113770517676768,0.389478606058007,0.806425477039236,0.635250182660629,58.5604876704313
0.31,0.791807331123737,-0.481807331123737,0.389478606058007,0.806425477039236,0.635250182660629,58.5604876704313
